Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1/30/2018,0,14,21.7,29.5,16.9,0.41,1.93
1/31/2018,0,14.4,23.4,32.4,14.4,0.48,3.32
2/1/2018,0,30.5,35.7,41,25.5,0.84,4.41
2/2/2018,0,4.5,18.1,31.6,4.7,0.65,2.69
2/3/2018,0,5,14.1,23.1,0.9,0.72,2.58
2/4/2018,0.1,23.4,31.2,38.9,15,0.31,6.06
2/5/2018,0.05,-9.3,11.2,31.6,9.7,0.13,1.17
2/6/2018,0.3,-8.8,1.7,12.3,1.7,0.15,1.29
2/7/2018,0.04,-4.9,6.9,18.7,6.9,0.18,1.19
2/8/2018,0,-3.1,9.3,21.7,8,0.17,1.25
2/9/2018,0.06,5.2,17.5,29.8,13.6,0.29,1.58
2/10/2018,0.1,21,27.8,34.6,23.1,0.35,1.6
2/11/2018,0.21,20.3,23.1,26,18.3,0.22,1.51
2/12/2018,0,-0.3,13.3,27,12.2,0.14,1.37
2/13/2018,0,2.4,15.7,29,9.6,0.23,2.68
2/14/2018,0,9.9,21.6,33.3,20.8,0.2,2.71
2/15/2018,0,27.4,36,44.7,36,0.15,1.58
2/16/2018,0.14,32.5,42.5,52.5,39.5,0.19,1.78
2/17/2018,0,18.7,27.1,35.5,20.9,0.3,3.05
2/18/2018,0.19,15.6,25.2,34.7,25.1,0.02,1.6
2/19/2018,0.27,19.7,31.3,43,30.3,0.15,2.68
