Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1/21/2018,0,32.3,40.1,47.9,37.4,0.16,3.2
1/22/2018,0.23,44.3,52.6,60.8,51.2,0.03,4.4
1/23/2018,0.07,32.8,46.3,59.7,39.4,0.02,8.02
1/24/2018,0,28.3,32.2,36.1,26.6,0.33,1.68
1/25/2018,0,26.3,31.1,35.8,24.5,0.41,2.55
1/26/2018,0,29.7,43.2,56.6,31.1,0.79,9.94
1/27/2018,0,37.8,46.6,55.5,34.2,1.58,9.02
1/28/2018,0,28,40.9,53.9,28.1,0.86,9.84
1/29/2018,0,26.4,39,51.7,26.6,0.49,8.35
1/30/2018,0,13.3,21.7,30.2,17.1,0.27,2.32
1/31/2018,0,13.7,24.7,35.8,16.6,0.29,3.96
2/1/2018,0,32.5,42,51.5,28.3,1.12,7.72
2/2/2018,0,7.1,20.5,34,4.8,0.59,2.97
2/3/2018,0,6.7,17.8,28.8,4.7,0.56,3.15
2/4/2018,0,28.3,34.7,41.2,17.4,1.74,6.22
2/5/2018,0,-0.7,17.5,35.6,9.4,0.25,1.93
2/6/2018,0.02,0.1,11.4,22.7,9.2,0.21,1.94
2/7/2018,0,7.9,14.1,20.2,10.7,0.27,1.13
2/8/2018,0,12.1,19.4,26.8,11.1,0.37,1.96
2/9/2018,0,16.7,29.1,41.5,22.9,0.6,4.93
2/10/2018,0.02,21.4,34.3,47.2,23.7,0.41,5.97
2/11/2018,0.17,17.7,20.9,24.1,18,0.19,1.07
2/12/2018,0,9.5,17,24.6,13.1,0.26,1.24
2/13/2018,0,9.9,20.1,30.2,13.3,0.38,2.57
2/14/2018,0,19.2,30.6,41.9,27.6,0.34,3.92
2/15/2018,0,39.2,47.2,55.2,46.2,0,2.71
2/16/2018,0,34.6,50.9,67.2,47.2,0,6.69
2/17/2018,0,22,29.5,36.9,21.4,0.56,3.79
2/18/2018,0.04,21.5,29.6,37.7,28.5,0.04,1.28
2/19/2018,0.44,27.6,39.9,52.3,35.7,0.14,6.29
2/20/2018,0.9,52.4,58.4,64.5,58.3,0.07,3.34
